message,"@timestamp"
"2026-04-13 01:01:01.105 DEBUG 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776042057, rssi=-100, battery=47886, reserved=0, data=0201061AFF39060209C80199B809C80182B809C8019AB709C80198B40EBB}","Apr 13, 2026 @ 09:01:01.717"
"2026-04-13 01:01:01.106  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:409, latitude=23.3694061, longitude=113.3162135, rssi=-72), Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-72), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-73), Beacon(mac=2504:408, latitude=23.36935897, longitude=113.3161784, rssi=-76)]","Apr 13, 2026 @ 09:01:01.717"
"2026-04-13 01:01:01.110  INFO 1 --- [           main] c.r.mid.websocket.WebSocketService       : 发送位置: c2ddae3e73d9, 4:5, 113.3162135:23.3694061, null:null","Apr 13, 2026 @ 09:01:01.717"
"2026-04-13 01:08:41.414 DEBUG 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776042517, rssi=-98, battery=47886, reserved=0, data=0201061AFF39060209C80199B809C8019AB709C80198B009C80184AF0EBB}","Apr 13, 2026 @ 09:08:41.741"
"2026-04-13 01:08:41.415  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:409, latitude=23.3694061, longitude=113.3162135, rssi=-72), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-73), Beacon(mac=2504:408, latitude=23.36935897, longitude=113.3161784, rssi=-80), Beacon(mac=2504:388, latitude=23.36954038, longitude=113.316151, rssi=-81)]","Apr 13, 2026 @ 09:08:41.741"
"2026-04-13 01:08:41.418  INFO 1 --- [           main] c.r.mid.websocket.WebSocketService       : 发送位置: c2ddae3e73d9, 4:5, 113.3162135:23.3694061, null:null","Apr 13, 2026 @ 09:08:41.741"
"2026-04-13 01:10:50.898 DEBUG 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776042647, rssi=-99, battery=47886, reserved=0, data=0201061AFF39060209C80182BC09C80199B909C8019AB709C80198B40EBB}","Apr 13, 2026 @ 09:10:51.727"
"2026-04-13 01:10:50.900  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-68), Beacon(mac=2504:409, latitude=23.3694061, longitude=113.3162135, rssi=-71), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-73), Beacon(mac=2504:408, latitude=23.36935897, longitude=113.3161784, rssi=-76)]","Apr 13, 2026 @ 09:10:51.727"
"2026-04-13 01:13:11.570 DEBUG 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776042787, rssi=-101, battery=50190, reserved=0, data=0201061AFF39060209C8019AB509C80183B509C80198AF09C801B1AC0EC4}","Apr 13, 2026 @ 09:13:11.765"
"2026-04-13 01:13:11.571  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-75), Beacon(mac=2504:387, latitude=23.36948345, longitude=113.3161372, rssi=-75), Beacon(mac=2504:408, latitude=23.36935897, longitude=113.3161784, rssi=-81), Beacon(mac=2504:433, latitude=23.36953607, longitude=113.3163315, rssi=-84)]","Apr 13, 2026 @ 09:13:11.765"
"2026-04-13 01:18:31.034 DEBUG 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776043107, rssi=-98, battery=46862, reserved=0, data=0201061AFF39060209C80182BC09C80199B809C8019AB609C80183B00EB7}","Apr 13, 2026 @ 09:18:31.772"
"2026-04-13 01:18:31.036  WARN 1 --- [           main] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-68), Beacon(mac=2504:409, latitude=23.3694061, longitude=113.3162135, rssi=-72), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-74), Beacon(mac=2504:387, latitude=23.36948345, longitude=113.3161372, rssi=-80)]","Apr 13, 2026 @ 09:18:31.772"
"2026-04-13 01:18:31.039  INFO 1 --- [           main] c.r.mid.websocket.WebSocketService       : 发送位置: c2ddae3e73d9, 4:5, 113.316157:23.36942919, null:null","Apr 13, 2026 @ 09:18:31.772"
"2026-04-13 01:55:11.127 DEBUG 1 --- [596485348580262] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776045305, rssi=-98, battery=48910, reserved=0, data=0201061AFF39060209C80182BA09C80199B809C8019AB809C80198B70EBF}","Apr 13, 2026 @ 09:55:11.403"
"2026-04-13 01:55:11.127 DEBUG 1 --- [596485348580262] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-70), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-72)]","Apr 13, 2026 @ 09:55:11.403"
"2026-04-13 01:55:11.131  INFO 1 --- [596485348580262] c.r.mid.websocket.WebSocketService       : 发送位置: c2ddae3e73d9, 4:5, 113.316157:23.36942919, null:null","Apr 13, 2026 @ 09:55:11.404"
"2026-04-13 02:03:01.173 DEBUG 1 --- [596485351991545] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776045774, rssi=-99, battery=48910, reserved=0, data=0201061AFF39060209C80182B909C8019AB509C80198B109C801B1AC0EBF}","Apr 13, 2026 @ 10:04:26.532"
