"id","device_time","location_geom","floor","server_time","trackable_id","map_id","space_id","x","y","z","module_address","module_type","raw_map_id","placement","add_deque_time","pop_time","db_now_time"
4591928222,"2026-04-13 15:45:41.737+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:45:41.742+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:41.742+00","2026-04-13 15:45:42.023+00",NULL
4591930446,"2026-04-13 15:45:41.737+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:45:41.742+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:41.742+00","2026-04-13 15:45:42.023+00",NULL
4591922675,"2026-04-13 15:45:31.712+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:45:31.716+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:31.716+00","2026-04-13 15:45:32.03+00",NULL
4591924403,"2026-04-13 15:45:31.712+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:45:31.716+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:31.716+00","2026-04-13 15:45:32.03+00",NULL
4591908687,"2026-04-13 15:45:24.117+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:45:24.129+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:24.129+00","2026-04-13 15:45:25.022+00",NULL
4591913460,"2026-04-13 15:45:24.117+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:45:24.129+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:24.129+00","2026-04-13 15:45:25.022+00",NULL
4591915008,"2026-04-13 15:45:24.117+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:45:24.129+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:24.129+00","2026-04-13 15:45:25.022+00",NULL
4591905456,"2026-04-13 15:45:11.671+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:45:11.677+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:11.677+00","2026-04-13 15:45:12.023+00",NULL
4591885564,"2026-04-13 15:44:34.449+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:44:34.453+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:44:34.453+00","2026-04-13 15:44:35.022+00",NULL
4591869781,"2026-04-13 15:44:14.077+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:44:14.084+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:44:14.084+00","2026-04-13 15:44:15.022+00",NULL
4591870310,"2026-04-13 15:44:14.077+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:44:14.084+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:44:14.084+00","2026-04-13 15:44:15.022+00",NULL
